Internal ID,Date,Document Number,Name,Currency,Amount (Foreign Currency),Amount
8740024,07-10-2019,SO51-01402,John Baird,USA,$721.37,721.37
8740016,07-10-2019,SO52-03213,Integrity Metals (SMI) : VERO BEACH - IML001,USA,$154.00,154
8739703,07-10-2019,SO51-01401,J & R ROOF RESTORATION,USA,"$4,956.00",4956
8739697,07-10-2019,SO52-03212,"METAL ROOFING SYSTEMS, INC. : STANLEY - MRSI00-1",USA,"$11,071.28",11071.28
8739596,07-10-2019,SO53-01297,Quality Northside Roofing LLC,USA,$354.24,354.24
8739486,07-10-2019,SO52-03211,Mid-Atlantic Roofing Supply : JOHNSON CITY - MRS007,USA,"$5,256.00",5256
8739381,07-10-2019,SO51-01400,RONDOUT CONTRACTING CO : KINGSTON - TCC001,USA,"$2,904.40",2904.4
8739379,07-10-2019,SO52-03210,"METAL ROOFING SYSTEMS, INC. : STANLEY - MRSI00-1",USA,"$1,337.60",1337.6
8739367,07-10-2019,SO52-03209,"METAL ROOFING SYSTEMS, INC. : CONWAY - MRSI00-10",USA,$352.44,352.44
8739364,07-10-2019,SO54-02518,FLATIRON STEEL,USA,$384.00,384
8739157,07-10-2019,SO51-01399,Tyco's General Contracting,USA,$548.85,548.85
8738953,07-10-2019,SO53-01296,NAJ COPPER WORKS & METAL ROOFING,USA,$691.20,691.2
8738952,07-10-2019,SO52-03208,Integrity Metals (SMI) : VERO BEACH - IML001,USA,"$7,098.84",7098.84
8738951,07-10-2019,SO54-02517,"METRO METAL SUPPLY, INC.",USA,"$4,000.00",4000
8738946,07-10-2019,SO52-03207,Mid-Atlantic Roofing Supply : GARNER - MRS012,USA,"$2,000.00",2000
8738833,07-10-2019,SO53-01295,MASTERCRAFT METALS INC,USA,"$3,828.00",3828
8738831,07-10-2019,SO54-02516,NoCo Sheet Metal (SMI),USA,$104.00,104
8738821,07-10-2019,SO51-01398,John Baird,USA,"$1,187.34",1187.34
8738301,07-10-2019,SO54-02515,Metal Direct LLC,USA,"$1,041.68",1041.68
8737583,07-10-2019,SO51-01397,T-ROSS BROTHERS CONSTRUCTION,USA,"$4,289.22",4289.22
8737267,07-10-2019,SO52-03206,"METAL ROOFING SYSTEMS, INC. : CONWAY - MRSI00-10",USA,"$4,552.94",4552.94
8736322,07-10-2019,SO55LM-00266,HCS Rain Gutters,USA,$649.34,649.34
8736314,07-10-2019,SO52-03205,RDT Metal Works LLC,USA,"$6,508.60",6508.6
8736212,07-10-2019,SO52-03204,"METAL ROOFING SYSTEMS, INC. : CONWAY - MRSI00-10",USA,$82.00,82
8735680,07-10-2019,SO54-02514,Western Building Group LLC : PHOENIX - ASM012,USA,$966.00,966
8735678,07-10-2019,SO33-00144,Intercompany - Vincenzo de Mexico,USA,"$1,394.40",1394.4
8735471,07-10-2019,SO51-01396,ABC SUPPLY - ADMIRAL : LEWISTON - ABPC00-9,USA,"$4,360.00",4360
8735369,07-10-2019,SO52-03203,HH Sheet Metal & Trim,USA,"$5,671.00",5671
8735266,07-10-2019,SO81-00079,New Tech Machinery – Denver,USA,"$70,870.07",70870.07
8734534,07-10-2019,SO52-03202,"METAL ROOFING SYSTEMS, INC. : STANLEY - MRSI00-1",USA,$0.00,0
8734327,07-10-2019,SO51-01395,ABC SUPPLY - ADMIRAL : SPRINGFIELD - ABP004,USA,"$15,540.00",15540
8734322,07-10-2019,SO80-04498,Schafer and Company LLC,USA,"$1,530.38",1530.38
8733915,07-10-2019,SO54-02513,WYOMING ROOFING,USA,"$5,123.70",5123.7
8733814,07-10-2019,SO80-04497,Coated Metals Group - Indianapolis,USA,"$6,900.00",6900
8733611,07-10-2019,SO80-04496,Alpha Insulation and Gutters LLC,USA,$503.88,503.88
8733607,07-10-2019,SO51-01394,John Baird,USA,"$1,194.77",1194.77
8733493,07-10-2019,SO51-01393,NORTH STAR METALS MFG CO,USA,"$5,898.75",5898.75
8733276,07-10-2019,SO51-01392,SAP EXTERIORS,USA,"$1,852.20",1852.2
8732618,07-10-2019,SO51-01391,CCR Metal Supply LLC,USA,"$6,400.37",6400.37
8732517,07-10-2019,SO54-02512,COLORADO METAL SOURCE,USA,$185.76,185.76
8732286,07-10-2019,SO53-01294,ROOFCRAFTERS INC.,USA,"$1,478.94",1478.94
8731539,07-10-2019,SO54-02511,"Architectural Sheet Metal&Panels,LLC DBA Architectural Panel",USA,$682.00,682
8731330,07-10-2019,SO51-01390,ABLE SHEET METAL,USA,"$6,072.00",6072
8731211,07-10-2019,SO54-02510,COLORADO MOISTURE CONTROL,USA,$59.00,59
8730504,07-10-2019,SO54-02509,MIRA LOMA INC.,USA,$582.00,582
8729700,07-10-2019,SO54-02508,Z-CRAFT,USA,"$113,400.00",113400
8728896,07-10-2019,SO53-01293,Quality Northside Roofing LLC,USA,"$9,205.43",9205.43
8728082,07-10-2019,SO52-03201,GEORGIA GUTTER SERVICES LLC,USA,$57.24,57.24
8728081,07-10-2019,SO52-03200,HOWE CONTRACTING : RIDGELAND - HSA001,USA,$800.00,800
8726574,07-10-2019,SO53-01292,Quality Northside Roofing LLC,USA,"$2,197.91",2197.91
8725867,07-10-2019,SO53-01291,"ADAX METALS, INC.",USA,$302.40,302.4
8725765,07-10-2019,SO54-02507,PJ Roofing LLC,USA,$717.24,717.24
8724512,07-10-2019,SO51-01389,SEAM RIGHT METALS INC,USA,"$4,718.82",4718.82
8724497,07-10-2019,SO53-01290,Graham Construction and Roofing,USA,$60.48,60.48
8724280,07-10-2019,SO33-00143,Intercompany - Vincenzo de Mexico,USA,"$10,380.00",10380
8723867,07-10-2019,SO52-03199,WATSON METALS,USA,"$6,264.00",6264
8723864,07-10-2019,SO51-01388,ALL METAL WORKS,USA,"$14,853.15",14853.15
8723863,07-10-2019,SO53-01289,Quality Northside Roofing LLC,USA,$666.58,666.58
8723657,07-10-2019,SO53-01288,Texas Tile Roofing,USA,$341.71,341.71
8723652,07-10-2019,SO52-03198,"GULF COAST SUPPLY & MFG., INC. : MONTGOMERY - GCS006",USA,"$23,529.00",23529
8723430,07-10-2019,SO52-03197,"METAL ROOFING SYSTEMS, INC. : STANLEY - MRSI00-1",USA,"$3,920.00",3920
8723223,07-10-2019,SO52-03196,"METAL ROOFING SYSTEMS, INC. : CONWAY - MRSI00-10",USA,"$4,731.44",4731.44
8723018,07-10-2019,SO52-03195,"METAL ROOFING SYSTEMS, INC. : CONWAY - MRSI00-10",USA,"$1,285.20",1285.2
8722911,07-10-2019,SO52-03194,"METAL ROOFING SYSTEMS, INC. : CONWAY - MRSI00-10",USA,"$4,640.00",4640
8722706,07-10-2019,SO52-03193,Benton Metal Depot,USA,$602.50,602.5
8722497,07-10-2019,SO52-03192,PHOENIX METALS COMPANY,USA,"$1,940.00",1940
8722488,07-10-2019,SO51-01387,HOITT CONSTRUCTION,USA,"$3,881.61",3881.61
8722385,07-10-2019,SO53-01287,Morgan & Myers Roofing,USA,"$6,213.93",6213.93
8722371,07-10-2019,SO80-04495,"Drexel Metals, Inc.",USA,$0.00,0
8722366,07-10-2019,SO52-03191,"METAL ROOFING SYSTEMS, INC. : CONWAY - MRSI00-10",USA,"$3,800.00",3800
8722363,07-10-2019,SO53-01286,"ADAX METALS, INC.",USA,"$7,060.95",7060.95
8722157,07-10-2019,SO54-02506,SCHAFER & COMPANY LLC,USA,"$1,197.50",1197.5
8722054,07-10-2019,SO53-01285,North Texas Roll Forming LLC d/b/a,USA,"$1,420.00",1420
8722049,07-10-2019,SO52-03190,"MARTY ROBBINS ROOFING CO., INC",USA,"$2,159.34",2159.34
8721938,07-10-2019,SO54-02505,SCHAFER & COMPANY LLC,USA,$416.00,416
8721831,07-10-2019,SO53-01284,Ben's Roof Art LLC,USA,$198.72,198.72
8720505,07-10-2019,SO52-03189,Mid-Atlantic Roofing Supply : JOHNSON CITY - MRS007,USA,$51.00,51
8720200,07-10-2019,SO54-02504,Flynn BEC LP : COMMERCE CITY - FSL002,USA,"$1,092.50",1092.5
8720092,07-10-2019,SO51-01386,HOITT CONSTRUCTION,USA,"$79,810.24",79810.24
8720091,07-10-2019,SO52-03188,Integrity Metals (SMI) : VERO BEACH - IML001,USA,"$11,481.36",11481.36
8720087,07-10-2019,SO52-03187,Integrity Metals (SMI) : VERO BEACH - IML001,USA,"$13,487.76",13487.76
8720083,07-10-2019,SO52-03186,PHOENIX METALS - TAMPA,USA,"$4,539.75",4539.75
8719980,07-10-2019,SO52-03185,PHOENIX METALS - TAMPA,USA,"$2,460.00",2460
8719272,07-10-2019,SO80-04494,AVI Roofing and Gutters,USA,$187.50,187.5
8719265,07-10-2019,SO52-03184,"METAL ROOFING SYSTEMS, INC. : CONWAY - MRSI00-10",USA,"$4,840.00",4840
8718140,07-10-2019,SO51-01385,Sibley Inc,USA,$200.00,200
8717424,07-10-2019,SO52-03183,THE ROOFING & SUPPLY COMPANY,USA,"$2,848.00",2848
8717423,07-10-2019,SO52-03182,Dorado Metal Roofing,USA,"$1,730.13",1730.13
8712508,07-09-2019,SO54-02503,"FlashCo Manufacturing, Inc.",USA,"$9,200.00",9200
8711293,07-09-2019,SO51-01384,"BLUE RIDGE ROOFING, INC. : CHARLOTTESVILLE - BRRI00",USA,"$1,698.39",1698.39
8711092,07-03-2019,SO54-02502,FLATIRON STEEL,USA,"$13,935.00",13935
8711090,07-09-2019,SO54-02501,METAL ROOFING SOLUTIONS,USA,$561.60,561.6
8710689,07-09-2019,SO54-02500,CALEBS MANAGEMENT ENT INC (EXEMPT),USA,"$3,600.00",3600
8710688,07-09-2019,SO54-02499,Moriarty Roofing (SMI),USA,"$9,441.80",9441.8
8710687,07-09-2019,SO51-01383,U-DESIGN FABRICATORS,USA,"$10,828.60",10828.6
8710686,07-09-2019,SO54-02498,RG Roof,USA,"$8,145.10",8145.1
8710685,07-09-2019,SO51-01382,RONDOUT CONTRACTING CO : KINGSTON - TCC001,USA,"$4,028.00",4028
8710484,07-09-2019,SO54-02497,Moriarty Roofing (SMI),USA,"$6,018.99",6018.99
8710382,07-09-2019,SO55SJ-00240,Advanced Metal Works,USA,$882.85,882.85
8710381,07-09-2019,SO54-02496,TOTAL ROOFING McINTYRE CORP,USA,$311.76,311.76
8710377,07-09-2019,SO54-02495,Custom Sheet Metal Inc,USA,"$2,712.50",2712.5
8708938,07-09-2019,SO54-02494,Moriarty Roofing (SMI),USA,"$7,647.50",7647.5
8708833,07-09-2019,SO54-02493,SCHAFER & COMPANY LLC,USA,$100.00,100
8705564,07-09-2019,SO54-02492,BRIAN PIERCE ROOFING LLC,USA,$540.21,540.21
8705455,07-09-2019,SO53-01283,MATT BELL CONSTRUCTION,USA,"$5,981.04",5981.04
8704716,07-09-2019,SO54-02491,Elevated Roofing,USA,"$5,577.97",5577.97
8704382,07-09-2019,SO54-02490,SCHAFER & COMPANY LLC,USA,$412.00,412
8702857,07-09-2019,SO54-02489,Western Architectural Metals (SMI),USA,$290.00,290
8702430,07-09-2019,SO52-03181,DALLAS METALS,USA,$956.54,956.54
8701404,07-09-2019,SO33-00142,Intercompany - Vincenzo de Mexico,USA,"$4,995.00",4995
8701403,07-09-2019,SO52-03180,WOODSTOCK METAL ROOFING,USA,"$1,593.10",1593.1
8701195,07-09-2019,SO54-02488,J&P ROOFING,USA,"$5,237.50",5237.5
8700886,07-09-2019,SO51-01381,HRI METALS LLC,USA,"$6,992.57",6992.57
8700571,07-09-2019,SO33-00141,Intercompany - Vincenzo de Mexico,USA,"$10,500.00",10500
8700568,07-09-2019,SO52-03179,"METAL ROOFING SYSTEMS, INC. : STANLEY - MRSI00-1",USA,"$2,092.50",2092.5
8700366,07-09-2019,SO80-04493,Colorado Gutter Professionals LLC,USA,$861.06,861.06
8700264,07-09-2019,SO52-03178,"METAL ROOFING SYSTEMS, INC. : CONWAY - MRSI00-10",USA,"$2,380.00",2380
8700260,07-09-2019,SO51-01380,Specialty Construction Inc,USA,"$3,200.00",3200
8700151,07-09-2019,SO52-03177,"METAL ROOFING SYSTEMS, INC. : STANLEY - MRSI00-1",USA,"$9,082.38",9082.38
8700047,07-09-2019,SO54-02487,J&P ROOFING,USA,"$1,361.75",1361.75
8699740,07-09-2019,SO52-03176,"METAL ROOFING SYSTEMS, INC. : LYNCHBURG - MTM001",USA,"$4,304.80",4304.8
8699531,07-09-2019,SO54-02486,Z-CRAFT,USA,$500.00,500
8699122,07-09-2019,SO54-02485,"CALEBS CONTRACTING, INC. (TAXABLE)",USA,$24.91,24.91
8699120,07-09-2019,SO51-01379,ABC SUPPLY - SOUDERTON : SOUDERTON - ASC015,USA,"$6,026.60",6026.6
8698813,07-09-2019,SO53-01282,Copper Nail Roofing (SMI),USA,$444.96,444.96
8698811,07-09-2019,SO53-01281,InPro LTD,USA,"$2,116.00",2116
8698810,07-09-2019,SO33-00140,Intercompany - Vincenzo de Mexico,USA,"$39,900.00",39900
8698605,07-09-2019,SO54-02484,CALEBS MANAGEMENT ENT INC (EXEMPT),USA,"$1,962.00",1962
8698602,07-09-2019,SO52-03175,"METAL ROOFING SYSTEMS, INC. : STANLEY - MRSI00-1",USA,"$3,540.00",3540
8698493,07-09-2019,SO53-01280,MASTERCRAFT METALS INC,USA,"$8,235.66",8235.66
8698289,07-09-2019,SO51-01378,AFFORDABLE METAL ROOFING,USA,"$9,145.05",9145.05
8698169,07-09-2019,SO80-04492,Sollis Seamless Gutter,USA,$80.31,80.31
8698162,07-09-2019,SO51-01377,ERIE CUSTOM EXTERIORS,USA,"$5,370.33",5370.33
8698050,07-09-2019,SO54-02483,Blackfeet Housing,USA,"$30,980.00",30980
8698047,07-09-2019,SO80-04491,Karr's Building Supply,USA,$933.66,933.66
8697936,07-09-2019,SO80-04490,Centennial Roofing Corp. - Fla,USA,"$1,751.98",1751.98
8697831,07-09-2019,SO80-04489,Elite Eaves Exteriors,USA,$100.41,100.41
8697730,07-09-2019,SO52-03174,"MARTY ROBBINS ROOFING CO., INC",USA,"$8,311.25",8311.25
8697728,07-09-2019,SO54-02482,Retro Custom Metals (SMI),USA,"$2,585.00",2585
8697624,07-09-2019,SO80-04488,"Talley's Cut-N-Drops, LLC",USA,"$12,535.00",12535
8697291,07-09-2019,SO54-02481,Signature Services Roofing & Waterproofing,USA,"$1,861.95",1861.95
8697185,07-09-2019,SO54-02480,Z-CRAFT,USA,"$1,800.00",1800
8696976,07-09-2019,SO52-03173,ATLANTA METALWORKS INC. dba MIRACLE METALWORKS INC,USA,$604.20,604.2
8696870,07-09-2019,SO54-02478,Z-CRAFT,USA,$750.00,750
8692592,07-09-2019,SO54-02477,B&M ROOFING,USA,$700.00,700
8692474,07-09-2019,SO54-02476,Western Architectural Metals (SMI),USA,"$1,500.00",1500
8692470,07-09-2019,SO51-01376,T-ROSS BROTHERS CONSTRUCTION,USA,$693.00,693
8690441,07-09-2019,SO52-03172,ART CONSTRUCTION OF NW FL LLC,USA,"$10,481.25",10481.25
8689524,07-09-2019,SO54-02475,"MB Sheet Metal, Inc/Affiliate of MB Roofing, Inc",USA,$227.24,227.24
8689523,07-09-2019,SO51-01375,John Baird,USA,$604.65,604.65
8688908,07-08-2019,SO54-02474,EPIC STEEL CORPORATION,USA,$870.00,870
8688905,07-09-2019,SO55LM-00265,"NUNEZ BROTHERS CONSTRUCTION,INC",USA,"$1,366.56",1366.56
8688481,07-09-2019,SO54-02473,J&P ROOFING,USA,$288.06,288.06
8688365,07-09-2019,SO80-04487,AMI Roofing,USA,$386.95,386.95
8687837,07-09-2019,SO52-03171,"Marietta Sheet Metal Fabricators, Inc.",USA,"$1,211.00",1211
8687514,07-09-2019,SO53-01279,SUPERIOR METAL PRODUCTS,USA,$180.00,180
8687303,07-09-2019,SO52-03170,NORRIS CONSTRUCTION INC.,USA,"$7,476.00",7476
8687069,07-09-2019,SO55SJ-00239,ROOF METAL SERVICES : MANTECA - RMA002,USA,"$1,286.50",1286.5
8685735,07-09-2019,SO80-04486,All In One Remodeling,USA,$57.33,57.33
8685195,07-09-2019,SO52-03169,WOODSTOCK METAL ROOFING,USA,"$1,485.70",1485.7
8684279,07-09-2019,SO53-01278,ABC Supply,USA,"$1,344.00",1344
8684175,07-09-2019,SO54-02472,COLORADO METAL SOURCE,USA,$810.00,810
8684174,07-09-2019,SO52-03168,PHILLIPS BUILDING SUPPLY,USA,"$10,064.64",10064.64
8684173,07-09-2019,SO52-03167,4M METALS,USA,"$5,080.00",5080
8684169,07-09-2019,SO53-01277,PREMIER METALWERKS,USA,$384.00,384
8684168,07-09-2019,SO80-04485,Brink Gutter Supplies,USA,"$9,964.00",9964
8684167,07-09-2019,SO52-03166,4M METALS,USA,"$6,912.72",6912.72
8684164,07-09-2019,SO54-02471,COLORADO METAL SOURCE,USA,$108.00,108
8684158,07-09-2019,SO52-03165,4M METALS,USA,"$5,472.00",5472
8684054,07-09-2019,SO52-03164,4M METALS,USA,"$1,960.00",1960
8683947,07-09-2019,SO52-03163,PHOENIX METALS - TAMPA,USA,"$2,390.00",2390
8683829,07-09-2019,SO52-03162,HOWE CONTRACTING : RIDGELAND - HSA001,USA,"$3,156.00",3156
8683189,07-09-2019,SO51-01374,ESP Exterior Specialities of PA,USA,"$14,384.79",14384.79
8682878,07-09-2019,SO51-01373,DURO-LAST ROOFING INC.,USA,$140.12,140.12
8682570,07-09-2019,SO51-01372,WALNUT CREEK METALS,USA,"$1,809.41",1809.41
8682466,07-09-2019,SO52-03160,4M METALS,USA,"$1,340.00",1340
8682364,07-09-2019,SO52-03159,"ARVESEN ENTERPRISES, INC. dba AAA METAL WORKS",USA,$231.00,231
8676218,07-08-2019,SO55LM-00264,"Wicks Roofing, Inc",USA,"$7,476.46",7476.46
8676016,07-08-2019,SO55LM-00263,HCS Rain Gutters,USA,"$1,051.20",1051.2
8675912,07-08-2019,SO54-02470,"MB Sheet Metal, Inc/Affiliate of MB Roofing, Inc",USA,"$1,136.20",1136.2
8675811,07-08-2019,SO55LM-00262,FOUR C'S CONSTRUCTION,USA,"$7,252.00",7252
8675610,07-08-2019,SO55LM-00261,CURTIS EDWARDS ROOFING,USA,"$12,621.29",12621.29
8674192,07-08-2019,SO55LM-00260,FAST TRACK STEEL,USA,"$4,048.50",4048.5
8673685,07-08-2019,SO51-01371,John Baird,USA,"$2,952.00",2952
8673684,07-08-2019,SO52-03158,PHOENIX METALS COMPANY,USA,$563.00,563
8673683,07-08-2019,SO52-03157,"PITTMAN WALLER ROOFING CO, INC",USA,$169.49,169.49
8673274,07-08-2019,SO51-01370,Elite Roofing and Siding,USA,"$1,073.36",1073.36
8672968,07-08-2019,SO51-01369,T-ROSS BROTHERS CONSTRUCTION,USA,"$1,544.40",1544.4
8672243,07-08-2019,SO52-03156,"GULF COAST SUPPLY & MFG., INC. : SEBRING - GCS005",USA,"$1,148.40",1148.4
8672242,07-08-2019,SO52-03155,"METAL ROOFING SYSTEMS, INC. : CONWAY - MRSI00-10",USA,$82.56,82.56
8672021,07-08-2019,SO52-03154,"S&G CONSTRUCTION, LLC",USA,"$9,973.94",9973.94
8672016,07-08-2019,SO52-03153,"METAL ROOFING SYSTEMS, INC. : STANLEY - MRSI00-1",USA,"$4,672.00",4672
8671896,07-08-2019,SO53-01276,Republic Metal Roofing LLC,USA,$540.00,540
8671891,07-08-2019,SO52-03152,"METAL ROOFING SYSTEMS, INC. : CONWAY - MRSI00-10",USA,"$4,307.80",4307.8
8671885,07-08-2019,SO80-04484,Aluminum Associates,USA,"$13,136.00",13136
8671875,07-08-2019,SO54-02468,COLORADO METAL SOURCE,USA,$42.12,42.12
8671873,07-08-2019,SO51-01368,MID PARK METALS,USA,"$3,249.40",3249.4
8671055,07-08-2019,SO51-01367,John Baird,USA,"$4,105.92",4105.92
8671048,07-08-2019,SO51-01366,Tyco's General Contracting,USA,"$8,562.96",8562.96
8670734,07-08-2019,SO54-02467,CRAFT CORP,USA,$764.00,764
8670732,07-08-2019,SO52-03151,"MODERN METAL SYSTEMS, INC.",USA,"$1,475.94",1475.94
8670731,07-08-2019,SO80-04483,Rain Trade Corp.,USA,$140.00,140
8670524,07-08-2019,SO53-01275,R & L Roofing Specialties,USA,"$7,979.24",7979.24
8670301,07-08-2019,SO51-01365,SMITH METAL ROOFING,USA,"$4,527.06",4527.06
8670300,07-08-2019,SO52-03150,"METAL ROOFING SYSTEMS, INC. : CONWAY - MRSI00-10",USA,$152.00,152
8670299,07-08-2019,SO52-03149,"METAL ROOFING SYSTEMS, INC. : CONWAY - MRSI00-10",USA,"$2,380.00",2380
8670294,07-08-2019,SO51-01364,METAL EXTERIORS,USA,"$36,820.35",36820.35
8669772,07-08-2019,SO53-01274,Copper Nail Roofing (SMI),USA,$177.98,177.98
8669760,07-08-2019,SO52-03148,"METAL ROOFING SYSTEMS, INC. : STANLEY - MRSI00-1",USA,$46.00,46
8669646,07-08-2019,SO80-04482,Lyf-Tym Building Products,USA,$148.77,148.77
8669540,07-08-2019,SO54-02466,HIGHLAND CONTRACTING,USA,"$2,781.57",2781.57
8669233,07-08-2019,SO54-02465,"Architectural Sheet Metal&Panels,LLC DBA Architectural Panel",USA,"$1,628.00",1628
8669223,07-08-2019,SO54-02464,J&P ROOFING,USA,"$1,309.38",1309.38
8669121,07-08-2019,SO54-02463,J&P ROOFING,USA,"$1,089.40",1089.4
8668703,07-08-2019,SO54-02462,Custom Sheet Metal Inc,USA,"$1,898.75",1898.75
8668080,07-08-2019,SO51-01363,ABC SUPPLY - ADMIRAL : LEWISTON - ABPC00-9,USA,"$17,340.00",17340
8667354,07-08-2019,SO53-01273,Dallas Connectors LLC,USA,$214.70,214.7
8667135,07-08-2019,SO52-03147,"Extreme Metal Fabricators, LLC",USA,"$10,285.00",10285
8666117,07-08-2019,SO80-04481,Five Point Metal Sales,USA,$0.00,0
8666115,07-08-2019,SO54-02461,"R&R Roofing & Siding, Inc.",USA,$37.40,37.4
8666114,07-08-2019,SO52-03146,"Extreme Metal Fabricators, LLC",USA,"$11,260.00",11260
8665901,07-08-2019,SO54-02460,Colorado Copper,USA,"$3,933.81",3933.81
8665783,07-08-2019,SO51-01362,PARRAGHI ROOFING & SHEET METAL,USA,"$1,460.00",1460
8665671,07-08-2019,SO54-02459,"METRO METAL SUPPLY, INC.",USA,$27.69,27.69
8664235,07-08-2019,SO53-01272,"ADAX METALS, INC.",USA,"$12,375.00",12375
8664233,07-08-2019,SO51-01361,INNOVATIVE SHEET METALS,USA,"$8,130.50",8130.5
8663716,07-08-2019,SO54-02458,SCHAFER & COMPANY LLC,USA,"$2,400.00",2400
8663606,07-08-2019,SO54-02457,COMMERCIAL SHEET METAL INC.,USA,"$2,765.40",2765.4
8663501,07-08-2019,SO51-01360,PMH & SON METAL ROOFING,USA,"$3,446.48",3446.48
8663453,07-08-2019,SO55LM-00259,Lopez Sheet Metal,USA,"$26,436.82",26436.82
8663443,07-08-2019,SO54-02456,THE ROOFING COMPANY,USA,$530.18,530.18
8662908,07-08-2019,SO80-04480,Mabati Rolling Mills Limited - Kenya (Safal Group),USA,"$9,005.00",9005
8662588,07-08-2019,SO52-03145,Mid-Atlantic Roofing Supply : GARNER - MRS012,USA,"$3,873.45",3873.45
8662367,07-08-2019,SO53-01271,Ramon Roofing (SMI),USA,$56.16,56.16
8662261,07-08-2019,SO53-01270,Ramon Roofing (SMI),USA,$490.86,490.86
8662255,07-08-2019,SO54-02455,CALEBS MANAGEMENT ENT INC (EXEMPT),USA,"$1,950.00",1950
8662254,07-08-2019,SO55SJ-00238,ROOF METAL SERVICES : MANTECA - RMA002,USA,$697.47,697.47
8660514,07-08-2019,SO51-01359,PREMIER METALS LLC,USA,"$1,287.07",1287.07
8660104,07-08-2019,SO53-01269,Copper Nail Roofing (SMI),USA,"$1,638.36",1638.36
8660101,07-08-2019,SO51-01358,New River Valley Roofing and Sheet Metal Co.,USA,"$9,560.57",9560.57
8659491,07-08-2019,SO52-03144,"METAL ROOFING SYSTEMS, INC. : STANLEY - MRSI00-1",USA,$558.00,558
8659188,07-08-2019,SO54-02454,D&M ROOFING & SHEET METAL LLC,USA,$216.40,216.4
8659187,07-08-2019,SO53-01268,Dallas Connectors LLC,USA,"$1,166.40",1166.4
8658883,07-08-2019,SO54-02453,B&M ROOFING,USA,$550.00,550
8658680,07-08-2019,SO53-01267,"ADAX METALS, INC.",USA,"$6,623.64",6623.64
8658076,07-08-2019,SO54-02452,"Architectural Sheet Metal&Panels,LLC DBA Architectural Panel",USA,$46.00,46
8657871,07-08-2019,SO54-02451,ALPINE ROOFING LTD : DENVER - CPUARCITY - 4.31%,USA,"$1,013.78",1013.78
8657865,07-08-2019,SO53-01266,Copper Nail Roofing (SMI),USA,"$2,224.80",2224.8
8657756,07-08-2019,SO80-04479,"Reeds Metals Inc. - Cross City, FL",USA,"$24,650.00",24650
8657045,07-08-2019,SO53-01265,"Builders Construction Services, Inc.",USA,"$1,021.91",1021.91
8656711,07-08-2019,SO51-01357,Rob Miller Construction,USA,"$2,072.77",2072.77
8656301,07-08-2019,SO52-03143,TRYDEN ROOFING C/O SEABOARD CAYMAN,USA,"$9,500.00",9500
8655994,07-08-2019,SO53-01264,Middle South Systems (SMI),USA,$449.15,449.15
8655881,07-08-2019,SO51-01356,CAMPOPIANO ROOFING,USA,"$4,048.00",4048
8654919,07-08-2019,SO53-01263,MATT BELL CONSTRUCTION,USA,$251.10,251.1
8642751,07-05-2019,SO54-02450,"Architectural Sheet Metal&Panels,LLC DBA Architectural Panel",USA,"$1,760.00",1760
8642239,07-05-2019,SO54-02449,"Architectural Sheet Metal&Panels,LLC DBA Architectural Panel",USA,"$4,500.00",4500
8642134,07-05-2019,SO54-02448,"Architectural Sheet Metal&Panels,LLC DBA Architectural Panel",USA,"$10,629.15",10629.15
8641828,07-05-2019,SO52-03142,Benton Metal Depot,USA,$575.00,575
8640783,07-05-2019,SO52-03141,"METAL ROOFING SYSTEMS, INC. : STANLEY - MRSI00-1",USA,"$1,681.25",1681.25
8640776,07-05-2019,SO80-04478,"Drexel Metals, Inc.",USA,$101.69,101.69
8640774,07-05-2019,SO52-03140,"METAL ROOFING SYSTEMS, INC. : STANLEY - MRSI00-1",USA,"$7,080.00",7080
8640567,07-05-2019,SO52-03139,"METAL ROOFING SYSTEMS, INC. : STANLEY - MRSI00-1",USA,$523.45,523.45
8640356,07-05-2019,SO52-03138,ALABAMA STEEL SUPPLY INC. : MONTGOMERY - ASS000-1,USA,"$1,298.80",1298.8
8640246,07-05-2019,SO52-03137,Benton Metal Depot,USA,"$7,881.76",7881.76
8639740,07-05-2019,SO53-01262,Commercial Roofs of Texas,USA,"$19,487.52",19487.52
8639332,07-05-2019,SO80-04477,Sheffield Metals International,USA,"$8,560.00",8560
8639030,07-05-2019,SO52-03136,"Extreme Metal Fabricators, LLC",USA,"$9,208.20",9208.2
8639027,07-05-2019,SO80-04476,Sheffield Metals International,USA,"$61,550.00",61550
8639005,07-05-2019,SO51-01355,John Baird,USA,"$3,950.74",3950.74
8639003,07-05-2019,SO54-02447,COLORADO METAL SOURCE,USA,$216.00,216
8638269,07-05-2019,SO55SJ-00237,ROOF METAL SERVICES : MANTECA - RMA002,USA,"$2,905.00",2905
